label,text
0,u konw waht rael FRIENDSHIP I m gve yuo exmpel Jsut ese tihs msg Evrey spllee tihs msg wrnog Bt sitll yuo raed wihtuot ayn mitsake GOODNIGHT amp nice sleepsweet dreams
0,press conference da
1,hello Orange 1 month free access game news sport plus 10 free text 20 photo message reply yes term apply wwworangecoukow
0,complete degree use join finance
0,good afternoon love   job prospect   miss     lazy bleak hmmm   happy fill love
0,sha disturb u anymore Jia
0,Bishan lar nearer need buy early cos buy park car
0,I know oh
0,dude sux snake old raiden buff
0,hi ass south tampa preferably kegger
0,e msg ju u thank gift
0,U
0,ok dear chechi
0,yeah tote u wanna
0,ok find dis pierre cardin look normal cost 20 sale
0,good sleep rhythm person establish rhythm body learn use want know
0,Wat r u
0,message   I Truro Hospital ext phone I phone
0,single line big meaning Miss 4 ur Best Life
0,gas money chance gang want grand nature adventure
0,dnt worryuse ice piece cloth packalso 2 tablet
0,Dude park car sunroof pop sux
0,ready excellent sub face
0,Tmrw I m finish 9 door
0,  ltgt g day ago guy want sell wifi   ltgt   3 g   ltgt   s blank
0,I late I
0,m pretty pissed
0,today ACCEPT dayu accept Brother Sister Lover Dear1 best1 clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd rply mean enemy
0,I image class
0,Noi rumour buy apartment chennai
0,near kalainar tv officethenampet
1,ur cashbalance currently 500 pound   maximize ur cashin send GO 86688 150pmsg cc 08718720201 hgsuite3422land roww1j6hl
1,SMS AUCTION   BRAND NEW Nokia 7250 4 auction today Auction free 2 join   Txt NOKIA 86021 hgsuite3422lands roww1j6hl
0,sis catch e e afternoon m watch w c u wan 2 watch today tmr lor
0,sound gd Haha Wah u yan jiu fast liao
0,nosy I guess Idk I react I m freak
0,remember hurt day satanic imposter meneed pay priceso itmay destiny u pray mind
0,girl Happy difficult girl happy u need 1 friend 2 companion 3 Lover 4 Chef      ltgt   good listener   ltgt   Organizer   ltgt   good boyfriend   ltgt   clean   ltgt   Sympathetic   ltgt   Athletic   ltgt   Warm      ltgt   Courageous   ltgt   Determined   ltgt   true   ltgt   Dependable   ltgt   Intelligent      ltgt   Psychologist   ltgt   Pest exterminator   ltgt   Psychiatrist   ltgt   Healer     ltgt   Stylist   ltgt   Driver    Aaniye pudunga venaam
0,princess I bet brotha chase
0,I shall book chez jule half s ok
0,hhahhaahahah rofl wtf nig leonardo room
0,yep dereks house Sunday lt3
0,cool let know kick   ltgt   Ill day
0,sorry Ill later
0,I wonder okay uncle john let know thing nigeria r   ltgt   dollar 2years send know strain plan pay dime dime expect practical like
0,charge transfer charge withdraw like
0,search love let love find U s fall love bcoz u force U fall u know smeone hold u bslvyl
0,4 Lets bill miller
0,I love set soul fire spark flame big rawre flame XoXo
0,Somewhr surely 4 u God decide perfect time u meet dat person     till den       Enjoy ur crush
0,s honeymoon outfit
0,help propose tomorrow
1,private 2003 Account Statement 800 unredeemed S I M point Call 08719899230 Identifier Code 41685 expire 071104
0,blame day ur life good day u happiness bad day u experience essential life Gods blessing good morning
0,pls confirm time collect cheque
1,Registered Subscriber yr draw 4 100 gift voucher b enter receipt correct olympic Txt ans 80062
1,URGENT Mobile number award 2000 prize guarantee Call 09061790121 land line Claim 3030 valid 12hrs 150ppm
0,daddy good care
0,yeah probably I got check leo
0,Kthen special
0,Carlos sweet time usual let know patty donewant smoke Ill tell haul ass
0,ok pa problem
0,hear job I m wildlife talk tonight u want2come that2worzel wizzle
0,God pick flower dippeditinadew lovingly touch itwhichturnedinto u gift tomeandsaidTHIS FRIEND 4u
0,come hostel
0,ok prob Ill come lunch
0,jus tell u dat ill b leave 4 shanghai 21st instead haf time 2 meet cya
0,freezing   home   remember kiss mom morning love   think   miss
0,ready   big day tomorrow
0,Ill probably mu lot
0,645
1,RTKIng Pro Video Club need help inforingtonekingcouk 08701237397 16 Club credit redeemable wwwringtonekingcouk enjoy
0,Thnx dude u guy 2nite
0,I sef dey laugh s darling anjie
0,mm food da
0,K sense btw carlos difficult guy smoke I pick second batch gas
0,u download fring app
0,2 oz guy kinda flaky friend interested pick   ltgt   worth tonight possible
0,friend u stay fb chat
0,fuck babe I miss sooooo   I wish sleep   bed lonely   I sleep   dream love
0,living simple Loving simple laughing simple winning tooo simple SIMPLE difficult Gud nte
1,u secret admirer look 2 contact Ufind rreveal think UR specialcall 09058094599
0,ah confuse thing
1,500 free text msgs text ok 80488 credit account
0,hi Dear urgnt I know s problem want work problem tell wate reply
0,dear ok
1,select stay 1 250 british hotel   Holiday worth 350 Claim London 02072069400 Bx 526 sw73ss
0,yes princess I want happy
0,sound like talent like dinner date week
0,I film 2day da 6 pm sorry da
0,watch movie Xy want 2 shop m shop w
0,hello little party animal I think I d buzz friend grin remind love send naughty adore kiss
0,yesterday   home
1,Eerie Nokia tone 4u rply tone TITLE 8007 eg tone dracula 8007 Titles GHOST ADDAMSFA munster EXORCIST twilight wwwgetzedcouk pobox36504w45wq 150p
0,come life bring sun Shiny warm heart constant smile face   feel love care
0,shit I surprised I spend evening french guy I meet town fool bit I let fuck
1,0anetworks allow company bill SMS responsible supplier
0,great comedycant stop laugh da
1,FreeMsgFeelin kinda lnly hope u like 2 company Jst cam moby wanna c pictxt reply date 82242 Msg150p 2rcv Hlp 08712317606 stop 82242
0,alright set text man
0,hi     keen kind feel tomo mind
0,sleep feel
0,u switch fone ON dammit
0,India lead
0,Ill post l8r class
0,tht wat Wright Brother fly
0,evening   v good somewhat event laden fill worry   Head   ok throat   wreck
0,u laugh loud u talk spontaneously u care feel u probably dear amp good friend goodevene Dear
0,laptop
0,I file bagi work mei ll tell find room
0,I wan early lei I outside wun b home early Neva mind
1,ur chance win 250 cash wk txt ACTION 80608 TsCs wwwmovietriviatv custcare 08712405022 1x150pwk
0,I bugis juz wat m walk home oredi   late reply I oso dat like din buy r  
0,wish family Merry X mas HAPPY NEW Year advance
0,7 ok na
0,yes I post couple pic fb s snow outside I m wake
0,sif good partnership lead
1,RGENT 2nd attempt contact UU WON 1250 09071512433 b4 050703 tcsbcm4235wc1n3xx callcost 150ppm mobilesvary max7 50
0,yeah s class
0,send bec temple na
0,come home class right I need work shower
1,hi ur lookin 4 saucy daytime fun wiv busty married woman free week Chat 2 sort time 09099726429 janinexx calls1minmobsmorelkpobox177hp51fl
0,S like
0,  v ma fan
0,dunno cos v late n reach inside eat spageddies lor e gal r laugh lor
0,guess spend night phase fourth dimension
0,dad work ask crazy question
0,yesbut
0,hurt n meaningful line I compromise love
0,Lmaonice 1
0,glad reply
1,URGENT try contact U Todays draw win 800 prize guarantee Call 09050001295 land line Claim A21 Valid 12hrs
1,monthly password wap mobsicom 391784 use wap phone pc
0,Nah dub je buff
0,painful word I think happy tough thing Earth
0,yeah s fine 6 ok
0,lol u come idea
0,people special sight remain special till sight maintain till life end Shjas
0,today song dedicated day song u dedicate send ur valuable frnd rply
0,okay wait ah
0,Y lei
0,HI babe u r MOST LIKELY bed IM sorry tonight I REALLY WANNA SEE U tomorrow I AT 9 love ME xxx
0,squat new way walk
0,want bold 2 bb torch
0,cramp stop sleep
1,today vodafone number end 0089my digit select received 350 award number match 09063442151 claim 350 award
1,Free ringtone sub weekly ringtoneget 1st week freesend SUBPOLY 816183 weekstop sms08718727870
0,Nan sonathaya soladha boss
0,bring tat cd don forget
1,Sunshine Quiz Wkly Q win Sony DVD player u know country Algarve Txt ansr 82277 150 sptyrone
0,I know I m rape dude poker
0,Weightloss girl friend load money ebay thank God
0,gr8 message r u leave Congrats dear school wat r ur plan
0,  eatin later m eatin wif fren lei   home
0,Finish Yar mushy I embarrassed ok
0,sorry man stash run dry night I pick sunday
0,Hai priya right doctor pa
1,free msg sorry service order 81303 deliver sufficient credit receive service
0,ok
0,ask mummy father
0,come room come house cos house messy Haha
0,I lose 10 kilo today
0,taste fish curry p
0,accidant tookplace ghodbandar rd traffic slovely plz slip amp worry
0,Yun ahnow   wkg wherebtw   nus sc   wana specialise wad
0,yes I woman man tell like dislike bed
0,test early I appreciate tomorrow
0,s loverboy   come Queen hmmm   ache speak   miss desparately
0,U meet fren dun wan meet ah Muz b guy rite
0,promise dinner
0,I dislike bed
0,o turn stereo love mi phone unknown album
1,hard LIVE 121 chat 60pmin choose girl connect LIVE Call 09094646899 Cheap Chat uks big live service vu BCM1896WC1N3XX
0,yeah I
0,ask u knw ur frnd classmate
0,sorry early firesare talk 9 actually life lol
1,WOW Boys r 2007 UK Tour Win vip ticket   prebook VIP Club Txt CLUB 81303 Trackmarque Ltd infovipclub4u
0,missionary hook doggy hook stand
0,u sleep Dun disturb u liao U wake msg lor
0,fight world easy u win lose bt fightng some1 close u dificult u lose   u lose u win   u lose
0,watch house   entertaining   hugh laurie thing   stick   especially stick
0,think prap mean Goodo Ill look tomorrow
0,hi Jon Pete I ve bin 2 Spain recently   hav sum dinero leave Bill u ur rent mayb interested I hav 12000pe 48 tb James
0,bold 2   ltgt  
0,know I shall speak   ltgt   minute
0,ALRITE HUNNYWOT U 2 2NITE DIDNT END GOIN town JUS da PUB instead JUS CHILLIN AT DA MO ME BEDROOMLOVE JEN XXX
0,I project centre
0,request Maangalyam Alaipayuthe set callertune Callers Press 9 copy friend Callertune
0,lol yeah point I guess
0,project w frens lor
0,lol quality bad complain
0,K happen tonight
1,hi Mandy Sullivan HOTMIX FMyou choose receive 500000 Easter Prize drawplease telephone 09041940223 claim 290305 prize transfer
0,I think finn come
0,tired special
0,I come tomorrow di
0,I pick phone right pls send message
0,k sleep rest
0,u guy invite
1,UR 2 bahamas CallFREEFONE 08081560665 speak live operator claim Bahamas cruise of2000 cash 18only opt txt X 07786200117
0,I I want inside outside bedroom
0,EY CALM DOWNON THEACUSATIONS ITXT U COS IWANA KNOW WOTU r DOIN AT THEWEND haventcn u agesre I ur UP4 nething SATLOVE J XXX
0,I love wine dine lady
1,conacte date service enter phone fancy youTo find landline 09111030116 pobox12n146tf15
0,I m cool ta luv vtire 2 cause doin load plan wk social service inspection nursery care   spk sn x
0,I don know account detailsi ask mom send youmy mom reach
0,I think u wrong number
0,feel happy Slowly habit amp finally life Follow Happy Morning amp Happy day
0,b LATE LOVE MUM
0,Got itmail panren paru
0,  think chuckin ur red green n black trainner 2 save carryin bac train
0,miss number
0,Jus come fr lunch wif sis u leh
0,schedule week I town weekend
0,gooddhanush rock
0,Lmao ok I need u hair anymore
0,Miss ya need ya want ya love ya
0,sorry m free
0,u song stick head reason away til u listen like 5 time
0,nt chikkusimple habbahw abt u
0,got ur mail Dileepthank muchand look forward lot supportvery contact hereremember venugopal mentionedtomorrow latei shall try come till theregoodnight dear
0,Heart remembr forget soon bcoz Heart like like Remembered Everytime BSLVYL
0,Joys father John John Joys father Mandan
1,hi 07734396839 IBH Customer Loyalty Offer NEW NOKIA6600 Mobile 10 TXTAUCTIONTxt wordSTART No81151   Yours now4 t
0,hi yijue 3230 textbook intro algorithm second edition I m sell 50
1,SMS AUCTION win Nokia 7250i win free auction send Nokia 86021 hgsuite3422lands roww1jhl 16
0,K want come
0,little difficult simple way enter place
0,ha e thing tv 2 watch u thk 2 tonight u haf smth mind
0,far new picture facebook
0,watch tv I new job
0,good afternoon sexy bun job search   I wake thought love I wish fine happy know I adore
0,I m come want
0,ok chikku 1 favourite song
0,u I post Facebook
1,FREEPHONE 0800 542 0578
1,buy Space Invaders 4 chance 2 win orig Arcade Game console Press 0 Games Arcade std WAP charge o2coukgame 4 term   setting purchase
0,7 wonder WORLD 7th 6th ur style 5th ur smile 4th ur Personality 3rd ur nature 2nd ur sms 1st ur Lovely Friendship good morning dear
1,loan purpose 500   75000 Homeowners   Tenants welcome previously refuse help free 0800 1956669 text help
1,big BROTHER alert computer select u 10k cash 150 voucher Call 09064018838 NTT PO Box cro1327 18 BT Landline Cost 150ppm mobile vary
0,  oh c u later
0,uncle Atlanta Wish guy great semester
0,dear free message recharge hi hi hi
0,search love let love find U s fall love bcoz u force U fall u know smeone hold u bslvyl
0,I dun believe u I thk u tell
0,know god create gap finger come amp fill gap hold hand LOVE
0,Yessura sun tvlol
0,Arun u transfr d amt
0,Takin shower yeah Ill leave I m
0,work eye philosophy text u later bit free chat
0,U lose ill b 4ui intend 2 hurt u I know u feel iwasmarinethat itried2tell urmomi careabout u
1,WIN winner Mr T Foley win iPod exciting prize soon eye ur mobile visit wwwwin82050couk
0,bad girl I remember
0,Morning
0,I hope alright babe I worry feel bit desparate learn job fake   I wait come love
0,hey tell blake address Carlos want meet I lose s answer phone
0,opinion
0,week leave know time
0,hit
0,excellent I spend   ltgt   year Air Force Iraq afghanistan I stable honest like travel
0,I wanna watch movie
0,ok lor thanx   school
0,I m class text
0,bus leave   ltgt
0,God blessget good sleep deari pray
1,today Voda number end 1225 select receive 50award match 08712300220 quote claim code 3100 standard rate app
0,nice day today I love dearly
0,aiyo bit pai seh   noe Scared dun rem die Hee lookin oredi leh
0,Aight Ill ask roommate
0,s house     beer
0,  wan 2 meet n combine s da rest da project
0,ticket 4 walsall tue 6 th march mate sit ill pay treat want 2 txt bak Terry
0,yes chat
0,HI JESS I dont know work I u IM HOME EVE xxx
0,Sian Aft meeting supervisor work 2 liao U work
0,write ccna exam week
0,watch shrek 3db
0,dirty fellow
0,dunno dat wat tell Ok lor
0,Ill probably tomorrow later tonight
0,I die man I feel sad I I want know I probably late night
0,think lift
0,u Dun wan Y u dun like ah Wat u eat
0,send ur email d soon
0,Wat people dearer de happiness dat u feel u meet de pain u feel u miss dem
0,dude s Teresa Hope okay hear people receive package dec   ltgt   thot yould like know fantastic year good reading plus bam aid Usmle work
0,hey gorgeous man work mobile number good babe Squishy Mwahs
0,later pls
1,hot pic straight phone Wet want xx text PICS 89555 txt cost 150p textoperator g696ga 18 xxx
